store_id,date,temperature,fuel_price,markdown_1,markdown_2,markdown_3,markdown_4,markdown_5,cpi,unemployment,is_holiday,holiday_name,season
10,2023-02-11,31.86,5.07,3375.72,510.7,759.05,3242.75,144.97,235.5,5.19,0,None,Winter
10,2023-02-18,73.21,5.02,1801.89,1280.71,3927.67,2743.71,4037.42,232.65,4.64,0,None,Winter
10,2023-02-25,52.95,4.65,547.15,811.41,186.54,1513.22,3723.51,182.96,7.73,0,None,Winter
10,2023-03-04,94.6,3.21,3468.17,2925.31,3849.11,822.25,451.49,197.79,7.91,0,None,Spring
10,2023-03-11,78.06,4.52,1680.39,509.33,2323.04,1692.88,3279.75,232.96,5.37,0,None,Spring
10,2023-03-18,43.48,3.13,1328.73,284.49,1387.43,127.99,838.86,269.61,5.28,0,None,Spring
10,2023-03-25,73.46,4.65,2905.93,2876.09,85.76,2585.28,4314.54,283.47,4.18,0,None,Spring
10,2023-04-01,46.15,3.02,3006.54,2136.56,1268.3,1888.27,3109.14,230.56,8.98,0,None,Spring
10,2023-04-08,81.72,2.69,3105.63,705.98,2230.07,3349.11,3955.78,228.54,5.04,0,None,Spring
10,2023-04-15,38.75,4.1,571.24,1647.83,5.33,1133.47,989.7,296.55,8.09,0,None,Spring
10,2023-04-22,47.97,2.78,2584.0,640.34,2145.72,2923.77,2771.07,256.05,6.79,0,None,Spring
10,2023-04-29,94.18,5.3,2563.62,917.28,1838.35,652.95,2863.55,240.01,3.72,0,None,Spring
10,2023-05-06,35.81,3.94,4437.94,1699.17,2726.14,1186.6,2571.35,233.69,7.61,0,None,Spring
10,2023-05-13,24.05,3.98,1479.96,978.56,3843.67,639.43,1400.6,241.19,9.04,0,None,Spring
10,2023-05-20,53.33,4.73,4281.87,930.05,1571.0,1247.95,3747.85,185.32,5.16,0,None,Spring
10,2023-05-27,74.35,4.2,2181.45,1619.84,790.34,1507.51,2257.66,288.14,4.83,0,None,Spring
10,2023-06-03,89.43,4.43,101.7,2173.89,142.21,3490.83,3926.87,215.68,4.8,0,None,Summer
10,2023-06-10,50.52,3.57,1861.69,954.83,2484.53,574.92,3806.92,277.49,6.34,0,None,Summer
10,2023-06-17,88.22,3.24,87.83,1857.62,1831.64,1985.08,4047.03,296.39,7.44,0,None,Summer
10,2023-06-24,81.12,2.75,803.58,2199.61,1725.46,1560.88,1388.73,252.88,4.3,0,None,Summer
10,2023-07-01,70.15,3.02,702.09,2180.36,2034.04,6845.24,544.04,201.19,6.84,1,Independence Day,Summer
10,2023-07-08,58.49,2.64,36.26,2964.2,2635.34,1278.92,2116.95,211.99,5.41,0,None,Summer
10,2023-07-15,71.92,5.15,920.65,2521.08,486.23,752.47,167.29,196.9,9.42,0,None,Summer
10,2023-07-22,56.76,2.73,4798.63,2636.98,3018.73,3267.15,990.58,280.36,7.83,0,None,Summer
10,2023-07-29,89.58,4.89,1732.48,2323.2,1049.83,1150.07,485.58,292.21,5.04,0,None,Summer
10,2023-08-05,61.65,3.67,4799.64,1005.15,3114.18,2993.96,1960.23,225.38,8.23,0,None,Summer
10,2023-08-12,93.03,4.76,1135.63,2664.92,1550.33,2016.8,3741.46,202.61,8.49,0,None,Summer
10,2023-08-19,67.69,5.18,859.85,1262.05,3331.37,67.31,504.91,298.87,4.96,0,None,Summer
10,2023-08-26,98.04,3.05,1805.47,2258.61,2631.11,2033.93,2384.55,281.21,4.64,0,None,Summer
10,2023-09-02,55.4,2.97,6555.36,1653.59,2937.81,3628.63,265.03,191.03,7.8,1,Labor Day,Fall
10,2023-09-09,54.32,5.09,3473.36,24.3,2466.85,328.04,3514.2,298.98,6.72,0,None,Fall
10,2023-09-16,74.62,3.21,2187.99,2568.29,669.69,929.37,2004.45,265.47,5.63,0,None,Fall
10,2023-09-23,94.22,2.78,1854.02,2126.86,903.95,2297.45,738.98,186.72,3.85,0,None,Fall
10,2023-09-30,94.4,4.16,3981.73,997.96,2370.63,1732.33,4255.82,269.71,8.11,0,None,Fall
10,2023-10-07,23.71,4.15,2334.96,2783.53,1029.37,944.42,1851.06,209.2,3.9,0,None,Fall
10,2023-10-14,88.59,4.17,4306.81,2493.4,1128.17,1917.08,374.48,289.83,5.83,0,None,Fall
10,2023-10-21,51.49,3.41,2303.32,755.28,1499.41,2799.81,3754.15,216.5,6.28,0,None,Fall
10,2023-10-28,89.91,2.66,4445.72,657.55,2714.16,2038.93,2488.23,283.12,3.71,0,None,Fall
10,2023-11-04,47.76,4.11,4056.44,649.33,3211.72,1398.73,850.11,271.08,3.64,0,None,Fall
10,2023-11-11,61.18,2.69,1782.09,1803.23,2224.46,1416.29,1930.72,207.21,6.19,0,None,Fall
10,2023-11-18,96.26,5.05,726.16,89.34,3734.1,1843.62,2420.27,273.69,5.2,0,None,Fall
10,2023-11-25,58.55,5.41,7393.64,1014.72,1172.4,1572.84,7590.45,215.45,3.15,1,Black Friday,Fall
10,2023-12-02,95.53,3.01,47.79,711.39,940.12,1477.02,4141.75,285.5,6.2,0,None,Winter
10,2023-12-09,52.87,4.17,1217.27,156.55,3756.9,653.45,892.8,236.7,6.44,0,None,Winter
10,2023-12-16,21.47,2.94,1890.77,2051.19,913.67,1480.55,2508.05,286.63,5.28,0,None,Winter
10,2023-12-23,30.68,3.97,8213.94,725.07,3737.21,136.95,332.24,237.95,5.09,1,Christmas,Winter
10,2023-12-30,87.61,4.31,4993.26,2692.37,4375.76,311.38,8838.65,299.8,4.27,1,Christmas,Winter
10,2024-01-06,29.63,2.93,7271.3,4365.51,7461.73,5789.06,4451.93,253.54,7.82,1,New Year,Winter
10,2024-01-13,61.02,3.93,3225.49,1672.42,2575.77,2144.99,3236.38,257.14,6.64,0,None,Winter
10,2024-01-20,74.54,3.85,1208.36,4.25,2239.86,2067.29,4374.22,223.38,5.76,0,None,Winter
10,2024-01-27,36.14,2.71,3864.02,749.04,2435.62,2407.21,2120.57,285.16,6.11,0,None,Winter
10,2024-02-03,42.79,5.19,4307.82,492.12,103.84,314.95,1289.46,296.67,6.91,0,None,Winter
10,2024-02-10,49.86,5.17,2265.68,945.72,3764.88,2973.31,3796.51,241.47,8.53,0,None,Winter
10,2024-02-17,34.35,4.22,4919.23,872.88,3177.41,1716.67,179.13,271.56,4.18,0,None,Winter
10,2024-02-24,70.52,2.76,4734.34,875.17,905.86,451.98,4257.01,265.43,8.19,0,None,Winter
10,2024-03-02,59.95,3.92,550.11,1679.52,987.67,3420.01,3584.61,229.56,4.06,0,None,Spring
10,2024-03-09,82.83,2.87,946.67,634.56,2227.56,2754.7,1414.42,190.16,6.25,0,None,Spring
10,2024-03-16,79.85,3.16,1099.62,2841.68,3816.61,3466.63,3634.47,202.58,4.48,0,None,Spring
10,2024-03-23,47.22,3.45,4782.64,2367.22,2896.04,650.87,4092.87,279.34,4.15,0,None,Spring
10,2024-03-30,89.69,3.32,404.35,1970.47,2615.22,332.26,1434.83,299.14,7.75,0,None,Spring
10,2024-04-06,78.41,3.14,393.91,830.71,995.59,820.9,867.39,248.97,5.3,0,None,Spring
10,2024-04-13,85.63,3.05,2323.14,40.97,1926.73,195.43,4399.76,274.87,6.43,0,None,Spring
10,2024-04-20,26.93,4.28,3793.82,572.15,2272.83,2849.74,3457.11,276.36,9.16,0,None,Spring
10,2024-04-27,95.01,3.72,2843.85,2371.98,2788.56,3484.32,61.55,222.62,4.97,0,None,Spring
10,2024-05-04,40.99,3.17,3545.62,254.28,2966.44,2426.99,1128.62,210.34,7.4,0,None,Spring
10,2024-05-11,80.97,5.13,4260.7,2894.65,2325.54,3180.29,3638.31,287.36,3.08,0,None,Spring
10,2024-05-18,97.27,3.92,3990.91,381.61,1583.76,950.11,1312.46,194.79,8.64,0,None,Spring
10,2024-05-25,20.74,3.44,872.05,1767.12,1017.01,906.49,2197.52,258.32,3.85,0,None,Spring
10,2024-06-01,34.04,3.24,4868.74,1191.46,2395.96,845.4,2207.07,188.89,3.24,0,None,Summer
10,2024-06-08,57.5,3.7,684.4,2062.8,3971.61,1384.76,2810.51,295.56,8.82,0,None,Summer
10,2024-06-15,57.08,4.71,640.68,1536.31,1116.24,564.07,1918.26,195.72,7.89,0,None,Summer
10,2024-06-22,56.5,4.09,731.88,419.31,2333.66,3447.53,433.13,214.29,9.09,0,None,Summer
10,2024-06-29,25.78,5.13,2621.43,1224.8,1238.72,1039.91,1376.11,286.18,8.07,0,None,Summer
10,2024-07-06,73.58,4.9,2828.26,4079.08,4048.58,6024.8,3061.64,257.18,9.18,1,Independence Day,Summer
10,2024-07-13,52.17,2.7,2580.25,1037.92,2688.9,3328.62,2185.24,235.94,7.58,0,None,Summer
10,2024-07-20,28.28,3.26,4594.9,2009.83,53.78,716.19,3072.77,271.73,8.88,0,None,Summer
10,2024-07-27,43.37,5.29,2764.73,2089.62,2386.96,429.59,4334.02,194.75,4.78,0,None,Summer
10,2024-08-03,85.09,4.36,4190.75,1547.21,1507.97,3226.46,163.14,282.74,4.62,0,None,Summer
10,2024-08-10,87.9,2.92,2901.09,2664.32,1894.16,2612.98,3621.02,268.38,9.48,0,None,Summer
10,2024-08-17,55.75,3.02,239.06,739.38,572.79,1952.82,832.25,184.67,3.25,0,None,Summer
10,2024-08-24,86.53,4.27,1790.43,2682.68,280.79,3431.13,2773.31,202.02,7.75,0,None,Summer
10,2024-08-31,81.07,3.79,4308.16,452.2,1115.35,327.22,948.95,208.65,9.42,0,None,Summer
10,2024-09-07,26.25,3.78,5856.39,5931.37,8779.73,5801.09,9610.83,274.45,9.74,1,Labor Day,Fall
10,2024-09-14,76.58,2.74,2009.6,1939.79,1402.87,956.84,2598.3,292.02,3.24,0,None,Fall
10,2024-09-21,81.54,4.67,4819.77,2792.13,3048.93,1821.43,919.2,245.43,8.36,0,None,Fall
10,2024-09-28,91.65,4.87,976.33,1799.06,1328.69,32.22,900.99,193.59,8.9,0,None,Fall
10,2024-10-05,40.68,3.35,4799.68,1137.26,38.34,993.46,536.85,192.34,3.54,0,None,Fall
10,2024-10-12,67.46,3.07,1806.21,2586.05,1697.35,3204.92,2240.72,227.86,8.25,0,None,Fall
10,2024-10-19,25.85,2.77,3259.87,1460.82,3161.66,3206.95,1747.65,251.57,6.5,0,None,Fall
10,2024-10-26,98.53,4.99,4558.69,763.02,3090.11,929.16,939.34,293.31,3.14,0,None,Fall
10,2024-11-02,97.23,2.95,4097.19,827.77,1402.81,758.65,2634.81,221.77,7.6,0,None,Fall
10,2024-11-09,21.25,2.69,498.31,1256.98,3259.18,3108.62,1101.65,248.92,8.38,0,None,Fall
10,2024-11-16,43.11,3.73,2619.87,404.62,103.93,534.82,2820.84,188.83,4.33,0,None,Fall
10,2024-11-23,47.03,2.73,2108.69,6014.38,169.83,5031.43,3805.65,260.72,7.12,1,Black Friday,Fall
10,2024-11-30,37.88,5.04,5411.34,5428.74,3572.91,7582.08,7627.84,295.91,6.6,1,Black Friday,Fall
10,2024-12-07,57.9,4.77,4401.46,2892.44,1298.21,2795.47,947.91,245.47,4.26,0,None,Winter
10,2024-12-14,47.79,5.29,730.45,1897.2,2371.82,422.58,1466.91,247.56,4.31,0,None,Winter
10,2024-12-21,84.05,5.42,2362.35,1233.62,4003.43,5757.79,2787.85,182.39,6.79,1,Christmas,Winter
11,2022-01-01,96.53,3.67,4621.48,6394.75,6112.55,5537.62,5570.75,296.95,7.82,1,New Year,Winter
11,2022-01-08,91.6,4.6,3675.58,871.23,1213.91,2740.45,1335.18,247.53,4.75,0,None,Winter
11,2022-01-15,85.36,2.83,4147.23,1808.19,747.64,1897.12,1271.24,218.82,5.46,0,None,Winter
11,2022-01-22,25.07,5.46,157.67,1987.49,1484.91,2261.04,1603.12,260.85,8.1,0,None,Winter
11,2022-01-29,75.24,2.84,3284.47,839.96,115.21,1451.91,1950.94,236.06,7.93,0,None,Winter
11,2022-02-05,44.71,3.45,302.76,2060.46,2271.3,1222.99,3173.35,244.48,6.28,0,None,Winter
11,2022-02-12,60.91,4.41,3300.01,866.87,562.97,548.22,2877.26,284.74,5.87,0,None,Winter
11,2022-02-19,33.56,4.77,4162.45,2641.75,2427.33,3012.55,69.37,192.87,3.65,0,None,Winter
11,2022-02-26,77.01,2.71,2481.82,1418.12,1242.81,3046.42,766.95,222.3,8.42,0,None,Winter
11,2022-03-05,22.43,4.52,4081.99,2796.8,3505.19,1117.84,2638.64,189.28,4.81,0,None,Spring
11,2022-03-12,27.54,3.45,4375.94,1041.5,2247.59,1516.83,2065.12,296.35,5.07,0,None,Spring
11,2022-03-19,70.19,3.76,305.73,1467.99,3253.37,345.64,313.16,198.44,8.35,0,None,Spring
11,2022-03-26,77.92,4.2,2341.13,2664.98,3066.79,2841.8,3659.68,257.13,6.21,0,None,Spring
11,2022-04-02,89.17,5.28,119.03,154.66,3834.97,970.06,3930.16,226.66,3.83,0,None,Spring
11,2022-04-09,26.44,2.97,1249.47,1465.56,2805.99,3452.4,1986.78,242.18,6.65,0,None,Spring
11,2022-04-16,63.15,4.05,43.87,5.17,390.67,355.45,3172.04,204.59,9.26,0,None,Spring
11,2022-04-23,94.29,5.43,4695.41,815.66,2039.11,614.09,3627.94,286.61,8.96,0,None,Spring
11,2022-04-30,54.67,4.78,487.9,120.73,3012.95,1488.74,4479.97,191.67,8.99,0,None,Spring
11,2022-05-07,58.4,4.98,4085.64,2747.98,1191.4,3324.3,682.5,189.84,6.02,0,None,Spring
11,2022-05-14,86.27,3.92,4146.43,2189.06,837.71,3321.09,273.52,287.79,5.13,0,None,Spring
11,2022-05-21,60.01,3.77,859.17,1074.44,771.74,713.6,841.76,238.68,8.59,0,None,Spring
11,2022-05-28,65.52,5.18,3182.72,2068.02,2670.43,1573.11,3102.02,188.36,9.02,0,None,Spring
11,2022-06-04,82.22,3.24,3840.16,37.93,868.99,227.98,3511.02,270.7,8.7,0,None,Summer
11,2022-06-11,20.36,4.0,3524.18,466.2,2599.16,294.39,815.97,237.1,7.57,0,None,Summer
11,2022-06-18,31.67,3.06,1022.23,716.1,906.22,1383.02,2942.05,232.56,8.43,0,None,Summer
11,2022-06-25,77.54,2.88,244.21,2633.82,319.32,519.19,99.6,255.4,7.08,0,None,Summer
11,2022-07-02,98.95,5.16,4519.27,2452.47,2612.3,1173.53,1367.03,195.87,3.8,1,Independence Day,Summer
11,2022-07-09,39.24,3.42,4807.89,1735.42,3950.38,1303.63,2059.32,218.95,4.28,0,None,Summer
11,2022-07-16,31.45,5.34,4934.05,134.73,601.38,1482.33,838.5,223.67,3.9,0,None,Summer
11,2022-07-23,56.52,3.32,1759.53,282.94,1712.51,3441.4,1479.75,285.17,8.9,0,None,Summer
11,2022-07-30,96.16,4.87,3297.98,2569.75,302.58,1619.91,4451.65,272.35,9.73,0,None,Summer
11,2022-08-06,82.37,5.12,3532.65,2281.51,2092.71,3234.83,3712.68,281.27,7.71,0,None,Summer
11,2022-08-13,44.37,2.61,4678.28,1758.36,1192.57,521.97,3732.85,280.38,8.7,0,None,Summer
11,2022-08-20,71.61,3.6,1520.35,25.66,3334.43,306.01,2838.4,240.49,6.69,0,None,Summer
11,2022-08-27,94.14,2.59,3866.96,156.16,152.61,1504.36,283.84,274.7,6.71,0,None,Summer
11,2022-09-03,22.32,2.62,6739.35,5320.34,3852.64,4270.27,7918.31,253.26,4.57,1,Labor Day,Fall
11,2022-09-10,69.04,4.38,3670.53,1862.62,3876.97,690.51,4279.91,244.6,7.7,0,None,Fall
11,2022-09-17,27.96,3.64,3846.9,2120.73,160.56,1913.08,397.25,299.5,9.28,0,None,Fall
11,2022-09-24,21.69,5.08,4597.15,1060.64,2878.01,1547.36,2948.55,220.84,5.26,0,None,Fall
11,2022-10-01,53.95,2.94,4155.69,1046.09,1600.6,3129.19,2234.81,245.31,9.7,0,None,Fall
11,2022-10-08,90.94,3.01,2366.08,2913.89,1489.47,1300.51,877.64,193.72,8.18,0,None,Fall
11,2022-10-15,81.6,5.41,3867.09,730.06,160.47,3449.03,1532.03,217.44,9.34,0,None,Fall
11,2022-10-22,66.81,3.14,4445.48,2980.08,346.71,3017.88,1757.32,242.89,9.4,0,None,Fall
11,2022-10-29,97.87,3.29,1064.25,241.55,2247.19,47.62,1853.54,188.81,5.84,0,None,Fall
11,2022-11-05,23.19,5.01,1048.69,984.93,3480.19,2611.93,985.67,188.63,8.01,0,None,Fall
11,2022-11-12,51.26,4.8,2226.47,1038.01,1804.82,2619.96,4059.99,185.97,6.67,0,None,Fall
11,2022-11-19,22.63,3.91,4426.41,1084.77,3729.8,2207.13,4203.7,270.86,3.72,0,None,Fall
11,2022-11-26,38.49,3.68,1871.18,3266.42,4148.04,7363.2,4293.91,274.28,9.59,1,Black Friday,Fall
11,2022-12-03,90.16,3.13,2480.15,1043.22,1599.43,1262.82,3718.62,234.26,6.67,0,None,Winter
11,2022-12-10,98.6,2.68,2439.79,2322.19,604.65,2140.36,1077.59,284.09,5.29,0,None,Winter
11,2022-12-17,46.33,4.29,917.81,854.67,1666.53,1237.73,2361.95,251.96,6.97,0,None,Winter
11,2022-12-24,72.33,3.42,1390.69,5021.33,7486.87,1978.95,4030.21,239.83,6.73,1,Christmas,Winter
11,2022-12-31,72.76,2.62,7936.25,409.01,4120.94,6373.07,4467.03,197.89,9.9,1,Christmas,Winter
11,2023-01-07,91.14,4.81,4526.63,1213.38,8284.42,4099.1,8438.32,221.05,5.35,1,New Year,Winter
11,2023-01-14,98.84,4.07,703.48,659.02,1927.78,148.65,2081.4,230.27,8.46,0,None,Winter
11,2023-01-21,48.4,5.45,903.85,1772.96,358.8,2568.52,4476.39,278.3,6.89,0,None,Winter
11,2023-01-28,58.78,5.01,4679.87,2967.62,1586.16,3468.21,701.67,210.43,3.62,0,None,Winter
11,2023-02-04,41.74,4.8,4264.62,2336.68,2524.26,1798.88,3189.17,226.9,8.89,0,None,Winter
11,2023-02-11,74.18,4.59,2679.68,2655.69,1008.06,1334.02,3499.39,239.13,9.22,0,None,Winter
11,2023-02-18,47.71,3.61,4443.68,1393.11,2064.5,1164.67,1245.01,258.71,3.84,0,None,Winter
11,2023-02-25,90.34,4.84,953.74,2082.06,2410.53,645.87,1229.42,229.08,7.89,0,None,Winter
11,2023-03-04,71.1,4.1,3842.05,2273.81,2471.44,2754.47,1504.19,285.75,7.3,0,None,Spring
11,2023-03-11,85.79,4.14,1092.19,1627.23,1484.45,2441.25,2141.07,280.33,7.75,0,None,Spring
11,2023-03-18,74.76,3.15,4921.25,2525.03,3156.02,1155.75,2410.34,196.45,6.77,0,None,Spring
11,2023-03-25,31.67,4.16,3243.61,1170.59,1994.18,3064.79,488.53,275.01,4.2,0,None,Spring
11,2023-04-01,22.94,3.06,3825.22,1215.38,3490.08,1836.48,100.13,266.01,3.77,0,None,Spring
11,2023-04-08,83.15,3.0,1727.23,2283.81,3816.93,1300.02,3732.3,202.9,8.65,0,None,Spring
11,2023-04-15,72.6,3.08,1512.52,395.31,1531.87,712.77,2897.99,299.34,3.08,0,None,Spring
11,2023-04-22,63.27,4.22,4571.04,1518.02,2174.81,1650.78,1210.07,186.72,5.86,0,None,Spring
11,2023-04-29,24.21,4.15,1536.47,1600.81,537.19,3264.2,4025.35,202.8,5.4,0,None,Spring
11,2023-05-06,69.08,2.79,1772.84,753.34,3662.07,2983.79,2609.25,242.44,9.52,0,None,Spring
11,2023-05-13,94.59,5.41,626.89,481.67,2706.95,1895.02,83.1,187.44,9.22,0,None,Spring
11,2023-05-20,89.51,3.57,4455.25,1781.03,3223.62,1496.01,510.29,232.05,6.2,0,None,Spring
11,2023-05-27,64.08,2.82,4957.01,732.41,794.21,1843.81,2417.44,232.78,8.4,0,None,Spring
11,2023-06-03,61.33,4.33,3618.73,75.08,2282.58,3094.68,78.25,228.62,9.48,0,None,Summer
11,2023-06-10,48.25,3.88,4907.71,597.97,261.02,3007.98,3908.09,236.65,6.6,0,None,Summer
11,2023-06-17,86.86,4.72,1325.75,50.68,1918.8,3006.19,4031.26,294.75,9.16,0,None,Summer
11,2023-06-24,66.4,3.83,3874.25,2219.46,2152.57,305.65,4167.37,234.67,5.54,0,None,Summer
11,2023-07-01,70.37,4.52,2317.57,5523.8,2551.45,1437.47,4023.36,267.67,9.76,1,Independence Day,Summer
11,2023-07-08,84.74,5.32,703.03,213.53,2230.82,1016.04,3726.25,260.64,9.8,0,None,Summer
11,2023-07-15,40.38,3.96,2506.2,717.53,2360.37,1551.5,2010.25,223.53,3.12,0,None,Summer
11,2023-07-22,61.77,3.51,6.6,923.83,1114.51,1377.07,593.33,240.92,7.85,0,None,Summer
11,2023-07-29,70.41,4.91,2260.04,1557.28,3241.61,1496.95,3157.2,232.15,5.92,0,None,Summer
11,2023-08-05,80.82,3.02,1692.93,672.52,1436.44,806.31,2607.33,275.78,8.51,0,None,Summer
11,2023-08-12,49.16,5.47,2969.27,1198.2,3342.16,2554.56,3371.74,203.54,6.28,0,None,Summer
11,2023-08-19,88.95,4.01,3417.26,1763.8,3369.43,995.96,2589.64,194.79,7.83,0,None,Summer
11,2023-08-26,78.56,2.63,3378.95,1244.07,496.39,1469.68,874.05,229.87,5.69,0,None,Summer
11,2023-09-02,79.07,4.82,6677.32,149.73,8193.0,5284.0,338.53,278.26,4.4,1,Labor Day,Fall
11,2023-09-09,66.34,3.9,2099.19,2669.14,1749.45,263.7,4259.87,290.46,7.79,0,None,Fall
11,2023-09-16,57.43,2.78,3953.74,226.43,274.4,1880.84,720.58,180.93,5.96,0,None,Fall
11,2023-09-23,30.98,2.98,384.55,615.28,2861.94,2831.25,2036.4,240.79,3.23,0,None,Fall
11,2023-09-30,25.55,3.27,2719.49,2218.65,2420.01,1372.45,532.46,273.69,5.55,0,None,Fall
11,2023-10-07,78.88,4.04,3693.31,2721.87,3684.12,1872.87,2301.79,211.88,9.55,0,None,Fall
11,2023-10-14,56.63,2.88,2163.52,381.16,2010.13,1964.46,1519.9,188.6,9.6,0,None,Fall
11,2023-10-21,81.87,5.02,1834.34,2282.49,1941.49,703.79,559.91,221.41,3.96,0,None,Fall
11,2023-10-28,99.86,2.65,2205.72,1356.28,1202.53,1999.73,674.9,274.07,5.33,0,None,Fall
11,2023-11-04,67.31,4.65,4445.21,2507.36,2433.24,1359.38,2264.42,272.25,9.14,0,None,Fall
11,2023-11-11,28.3,3.65,3880.58,1294.96,1328.91,1439.63,2712.8,299.98,6.45,0,None,Fall
11,2023-11-18,36.68,2.99,211.75,1676.45,2178.29,718.32,3128.98,268.93,4.81,0,None,Fall
11,2023-11-25,47.53,5.47,4116.91,5021.29,3983.98,6108.76,7613.33,260.13,8.98,1,Black Friday,Fall
11,2023-12-02,95.14,4.24,1187.34,1195.89,3033.22,2278.09,800.09,186.15,7.78,0,None,Winter
11,2023-12-09,40.09,4.0,3733.73,1688.0,333.21,649.53,986.98,210.94,6.96,0,None,Winter
11,2023-12-16,60.32,3.11,337.77,514.3,3937.53,1639.91,3903.05,281.85,6.58,0,None,Winter
11,2023-12-23,76.54,3.08,7572.36,1797.74,7322.15,644.68,7654.07,191.99,9.17,1,Christmas,Winter
11,2023-12-30,44.34,4.46,5362.53,2417.6,5679.89,7295.93,408.57,290.26,7.26,1,Christmas,Winter
11,2024-01-06,84.59,3.65,5190.27,5734.41,3650.66,4116.88,199.93,199.03,7.49,1,New Year,Winter
11,2024-01-13,77.36,4.25,716.55,1336.22,1420.38,1734.81,3916.48,273.1,3.59,0,None,Winter
11,2024-01-20,91.22,3.92,3719.31,420.12,2682.88,827.14,1972.71,182.02,4.06,0,None,Winter
11,2024-01-27,27.37,3.22,500.09,2075.73,116.16,2162.09,633.19,293.42,9.53,0,None,Winter
11,2024-02-03,38.04,4.34,140.03,2795.37,2091.95,151.28,1541.25,189.22,5.75,0,None,Winter
11,2024-02-10,73.59,3.91,1918.61,357.47,979.76,350.5,3633.74,196.23,7.17,0,None,Winter
11,2024-02-17,47.42,3.18,3197.34,1371.01,1600.58,2074.98,2210.7,216.42,6.91,0,None,Winter
11,2024-02-24,73.56,2.58,2329.36,173.05,745.62,1961.78,3897.85,285.94,3.49,0,None,Winter
11,2024-03-02,53.53,4.25,735.35,2296.3,2976.94,3161.69,38.19,206.0,8.79,0,None,Spring
11,2024-03-09,73.65,5.18,285.9,1790.89,2276.19,124.86,2310.85,253.14,4.34,0,None,Spring
11,2024-03-16,41.87,4.42,2341.5,2574.04,1369.53,933.31,4431.9,289.34,3.2,0,None,Spring
11,2024-03-23,81.66,2.83,137.43,821.09,1077.38,2867.62,3198.0,297.79,7.98,0,None,Spring
11,2024-03-30,53.46,4.6,4997.3,2130.43,3046.73,3284.28,511.43,264.57,8.96,0,None,Spring
11,2024-04-06,96.35,3.13,2519.65,2041.66,989.87,2101.66,1159.1,220.01,6.09,0,None,Spring
11,2024-04-13,62.34,3.85,2465.98,895.77,635.86,165.72,881.9,249.83,8.5,0,None,Spring
11,2024-04-20,33.54,2.83,3746.45,915.47,3806.0,2500.11,1470.4,214.75,6.67,0,None,Spring
11,2024-04-27,26.33,2.85,879.29,2324.17,2055.43,36.98,3030.82,230.84,6.58,0,None,Spring
11,2024-05-04,37.13,4.16,4895.77,220.33,1135.67,850.49,1118.47,225.44,8.73,0,None,Spring
11,2024-05-11,93.03,3.11,2714.75,1910.7,2087.31,1519.27,863.89,238.59,5.81,0,None,Spring
11,2024-05-18,83.65,4.79,669.99,265.56,3632.62,1874.28,3860.1,186.98,6.69,0,None,Spring
11,2024-05-25,63.15,5.08,488.05,721.34,1626.15,3030.45,4224.97,299.13,9.71,0,None,Spring
11,2024-06-01,20.48,2.64,738.03,1046.59,3319.67,3124.3,840.75,254.36,9.42,0,None,Summer
11,2024-06-08,57.1,2.81,2289.07,1127.38,2310.63,1535.31,78.06,299.28,6.8,0,None,Summer
11,2024-06-15,57.89,5.36,779.3,567.71,3232.06,912.91,3596.52,212.58,3.23,0,None,Summer
11,2024-06-22,61.36,3.09,3789.23,1923.6,3694.41,2740.46,813.49,276.02,7.49,0,None,Summer
11,2024-06-29,73.52,5.0,2869.12,1398.01,2546.56,1042.85,821.69,253.99,4.64,0,None,Summer
11,2024-07-06,26.39,2.5,6691.51,2390.18,6620.34,2888.86,4811.43,228.85,7.55,1,Independence Day,Summer
11,2024-07-13,48.49,5.39,4680.73,2544.08,3681.2,1571.99,2413.94,269.05,7.87,0,None,Summer
11,2024-07-20,91.25,4.65,4989.42,1045.52,3331.99,2441.72,3111.24,219.1,8.5,0,None,Summer
11,2024-07-27,92.03,3.16,3127.48,1176.4,3958.19,1675.91,1027.44,225.82,7.58,0,None,Summer
11,2024-08-03,26.09,4.31,4656.12,2551.09,270.69,3476.86,3144.27,199.47,3.09,0,None,Summer
11,2024-08-10,33.7,5.01,108.2,699.44,3029.22,2051.39,3522.31,269.54,3.35,0,None,Summer
11,2024-08-17,91.4,3.18,2766.96,1932.86,674.51,3416.81,2196.7,186.92,9.56,0,None,Summer
11,2024-08-24,66.9,4.6,2625.88,2504.21,132.53,939.32,2113.42,189.19,7.94,0,None,Summer
11,2024-08-31,51.49,3.32,16.89,2159.49,3335.24,1382.64,2538.98,207.32,7.36,0,None,Summer
11,2024-09-07,20.97,3.97,7086.26,6060.07,3355.76,5891.96,5917.1,291.24,5.79,1,Labor Day,Fall
11,2024-09-14,45.53,5.16,246.22,409.16,329.62,2950.88,47.73,283.4,6.16,0,None,Fall
11,2024-09-21,20.32,3.7,934.0,1873.2,2717.44,1706.35,182.34,258.74,8.89,0,None,Fall
11,2024-09-28,77.63,4.99,1002.55,2666.66,1288.77,46.92,3795.26,293.02,7.59,0,None,Fall
11,2024-10-05,38.51,3.26,2332.96,2693.49,598.39,2890.91,1310.86,277.03,9.44,0,None,Fall
11,2024-10-12,54.2,3.6,4011.11,1588.45,2737.8,2179.9,688.0,281.37,4.37,0,None,Fall
